Date;Joursem;Ferie;Vacances Scolaires;Jour;Mois;Trimestre;Annee;Prix;Reel;Normale;Delta
15/12/2017;5;0;0;15;12;4;2017;22,363;6,08;4,98;1,1
16/12/2017;6;0;0;16;12;4;2017;22,567;4,91;4,91;0
17/12/2017;7;0;0;17;12;4;2017;22,567;4,48;4,84;-0,36
18/12/2017;1;0;0;18;12;4;2017;22,864;5,12;4,79;0,33
19/12/2017;2;0;0;19;12;4;2017;22,338;4,53;4,73;-0,2
20/12/2017;3;0;0;20;12;4;2017;21,667;5,8;4,68;1,12
21/12/2017;4;0;0;21;12;4;2017;21,106;7,33;4,63;2,7
22/12/2017;5;0;0;22;12;4;2017;20,64;8,35;4,58;3,77
23/12/2017;6;0;0;23;12;4;2017;19,699;8,47;4,55;3,92
24/12/2017;7;0;1;24;12;4;2017;19,699;7,64;4,52;3,12
25/12/2017;1;1;1;25;12;4;2017;19,699;6,39;4,48;1,91
26/12/2017;2;0;1;26;12;4;2017;19,699;6,85;4,45;2,4
27/12/2017;3;0;1;27;12;4;2017;20,209;5,91;4,42;1,49
28/12/2017;4;0;1;28;12;4;2017;19,977;4,11;4,41;-0,3
29/12/2017;5;0;1;29;12;4;2017;20,277;5,02;4,39;0,63
30/12/2017;6;0;1;30;12;4;2017;19,218;9,43;4,39;5,04
31/12/2017;7;0;1;31;12;4;2017;19,218;10,55;4,38;6,17
01/01/2018;1;1;1;1;1;1;2018;19,218;9,29;4,37;4,92
02/01/2018;2;0;1;2;1;1;2018;19,515;9,05;4,37;4,68
03/01/2018;3;0;1;3;1;1;2018;19,116;9,86;4,37;5,49
04/01/2018;4;0;1;4;1;1;2018;19,173;11,26;4,38;6,88
05/01/2018;5;0;1;5;1;1;2018;19,14;10,18;4,38;5,8
06/01/2018;6;0;1;6;1;1;2018;19,005;8,84;4,39;4,45
07/01/2018;7;0;1;7;1;1;2018;19,005;8;4,41;3,59
08/01/2018;1;0;0;8;1;1;2018;19,29;7,23;4,43;2,8
09/01/2018;2;0;0;9;1;1;2018;19,302;7,18;4,45;2,73
10/01/2018;3;0;0;10;1;1;2018;19,788;7,56;4,47;3,09
11/01/2018;4;0;0;11;1;1;2018;19,783;6,97;4,5;2,47
12/01/2018;5;0;0;12;1;1;2018;19,62;6,15;4,52;1,63
13/01/2018;6;0;0;13;1;1;2018;19,741;5,17;4,56;0,61
14/01/2018;7;0;0;14;1;1;2018;19,741;5,04;4,59;0,45
15/01/2018;1;0;0;15;1;1;2018;19,757;6,76;4,62;2,14
16/01/2018;2;0;0;16;1;1;2018;19,234;8,29;4,66;3,63
17/01/2018;3;0;0;17;1;1;2018;19,058;7,42;4,7;2,72
18/01/2018;4;0;0;18;1;1;2018;18,619;8,36;4,74;3,62
19/01/2018;5;0;0;19;1;1;2018;18,729;6,87;4,79;2,08
20/01/2018;6;0;0;20;1;1;2018;18,209;7,73;4,82;2,91
21/01/2018;7;0;0;21;1;1;2018;18,209;8,16;4,87;3,29
22/01/2018;1;0;0;22;1;1;2018;18,222;9,83;4,92;4,91
23/01/2018;2;0;0;23;1;1;2018;18,385;10,03;4,97;5,06
24/01/2018;3;0;0;24;1;1;2018;18,048;10,75;5,01;5,74
25/01/2018;4;0;0;25;1;1;2018;17,784;9,62;5,06;4,56
26/01/2018;5;0;0;26;1;1;2018;17,842;7,73;5,11;2,62
27/01/2018;6;0;0;27;1;1;2018;17,526;6,24;5,16;1,08
28/01/2018;7;0;0;28;1;1;2018;17,526;7,42;5,21;2,21
29/01/2018;1;0;0;29;1;1;2018;17,635;8,35;5,27;3,08
30/01/2018;2;0;0;30;1;1;2018;17,499;8,72;5,31;3,41
31/01/2018;3;0;0;31;1;1;2018;17,375;8,11;5,37;2,74
01/02/2018;4;0;0;1;2;1;2018;17,902;6,1;5,43;0,67
02/02/2018;5;0;0;2;2;1;2018;18,532;4,97;5,47;-0,5
03/02/2018;6;0;0;3;2;1;2018;18,37;4,36;5,53;-1,17
04/02/2018;7;0;0;4;2;1;2018;18,37;3,54;5,58;-2,04
05/02/2018;1;0;0;5;2;1;2018;18,927;2,52;5,63;-3,11
06/02/2018;2;0;0;6;2;1;2018;18,72;1,92;5,7;-3,78
07/02/2018;3;0;0;7;2;1;2018;18,939;1,11;5,75;-4,64
08/02/2018;4;0;0;8;2;1;2018;19,203;1,08;5,8;-4,72
09/02/2018;5;0;0;9;2;1;2018;18,762;-0,03;5,86;-5,89
10/02/2018;6;0;0;10;2;1;2018;18,27;0,05;5,92;-5,87
11/02/2018;7;0;0;11;2;1;2018;18,27;2,06;5,97;-3,91
12/02/2018;1;0;0;12;2;1;2018;18,462;3,84;6,03;-2,19
13/02/2018;2;0;0;13;2;1;2018;18,673;3,45;6,09;-2,64
14/02/2018;3;0;0;14;2;1;2018;19,214;2,39;6,14;-3,75
15/02/2018;4;0;0;15;2;1;2018;18,416;2,75;6,2;-3,45
16/02/2018;5;0;0;16;2;1;2018;18,083;6,62;6,26;0,36
17/02/2018;6;0;0;17;2;1;2018;18,334;6,8;6,31;0,49
18/02/2018;7;0;0;18;2;1;2018;18,334;6,53;6,37;0,16
19/02/2018;1;0;0;19;2;1;2018;18,618;4,86;6,44;-1,58
20/02/2018;2;0;0;20;2;1;2018;20,05;4,41;6,49;-2,08
21/02/2018;3;0;0;21;2;1;2018;21,347;4,68;6,55;-1,87
22/02/2018;4;0;0;22;2;1;2018;22,353;3,34;6,62;-3,28
23/02/2018;5;0;0;23;2;1;2018;22,916;2,47;6,68;-4,21
24/02/2018;6;0;0;24;2;1;2018;24,679;1,76;6,74;-4,98
25/02/2018;7;0;0;25;2;1;2018;24,679;2,32;6,8;-4,48
26/02/2018;1;0;0;26;2;1;2018;29,58;1,08;6,87;-5,79
27/02/2018;2;0;0;27;2;1;2018;25,911;-0,91;6,93;-7,84
28/02/2018;3;0;0;28;2;1;2018;36,993;-2,76;7;-9,76
01/03/2018;4;0;0;1;3;1;2018;43,041;-2,98;7,07;-10,05
02/03/2018;5;0;0;2;3;1;2018;50,992;-1,01;7,14;-8,15
03/03/2018;6;0;0;3;3;1;2018;32,304;2,7;7,21;-4,51
04/03/2018;7;0;0;4;3;1;2018;32,304;5,5;7,28;-1,78
05/03/2018;1;0;0;5;3;1;2018;32,867;6,1;7,35;-1,25
06/03/2018;2;0;0;6;3;1;2018;20,241;8,34;7,44;0,9
07/03/2018;3;0;0;7;3;1;2018;19,789;8,27;7,5;0,77
08/03/2018;4;0;0;8;3;1;2018;18,687;7,28;7,59;-0,31
09/03/2018;5;0;0;9;3;1;2018;19,189;7,11;7,66;-0,55
10/03/2018;6;0;0;10;3;1;2018;19,145;9,65;7,75;1,9
11/03/2018;7;0;0;11;3;1;2018;19,145;12,34;7,83;4,51
12/03/2018;1;0;0;12;3;1;2018;19,145;13,48;7,91;5,57
13/03/2018;2;0;0;13;3;1;2018;24,934;11,66;8;3,66
14/03/2018;3;0;0;14;3;1;2018;23,597;10,65;8,1;2,55
15/03/2018;4;0;0;15;3;1;2018;21,797;10,36;8,18;2,18
16/03/2018;5;0;0;16;3;1;2018;23,833;9,903;8,28;1,623
17/03/2018;6;0;0;17;3;1;2018;19,749;6,74;8,37;-1,63
18/03/2018;7;0;0;18;3;1;2018;19,749;3,02;8,47;-5,45
19/03/2018;1;0;0;19;3;1;2018;19,749;1,276;8,57;-7,294
20/03/2018;2;0;0;20;3;1;2018;20,842;2,316;8,68;-6,364
21/03/2018;3;0;0;21;3;1;2018;21,934;3,916;8,78;-4,864
22/03/2018;4;0;0;22;3;1;2018;21,929;5,481;8,88;-3,399
23/03/2018;5;0;0;23;3;1;2018;20,686;6,098;8,99;-2,892
24/03/2018;6;0;0;24;3;1;2018;19,354;8,171;9,1;-0,929
25/03/2018;7;0;0;25;3;1;2018;19,354;10,291;9,22;1,071
26/03/2018;1;0;0;26;3;1;2018;19,388;10,824;9,33;1,494
27/03/2018;2;0;0;27;3;1;2018;18,726;10,257;9,44;0,817
28/03/2018;3;0;0;28;3;1;2018;18,567;9,383;9,56;-0,177
29/03/2018;4;0;0;29;3;1;2018;18,61;8,649;9,68;-1,031
30/03/2018;5;0;0;30;3;1;2018;18,781;8,323;9,8;-1,477
31/03/2018;6;0;0;31;3;1;2018;18,781;8,281;9,92;-1,639
01/04/2018;7;0;0;1;4;2;2018;18,781;8,78;10,05;-1,27
02/04/2018;1;1;0;2;4;2;2018;18,781;10,56;10,18;0,38
03/04/2018;2;0;0;3;4;2;2018;19,341;11,317;10,3;1,017
04/04/2018;3;0;0;4;4;2;2018;18,565;11,409;10,43;0,979
05/04/2018;4;0;0;5;4;2;2018;19,315;10,042;10,56;-0,518
06/04/2018;5;0;0;6;4;2;2018;19,034;11,85;10,69;1,16
07/04/2018;6;0;0;7;4;2;2018;18,68;14,698;10,82;3,878
08/04/2018;7;0;0;8;4;2;2018;18,68;16,467;10,96;5,507
09/04/2018;1;0;0;9;4;2;2018;18,788;17,5;11,09;6,41
10/04/2018;2;0;0;10;4;2;2018;19,651;13,77;11,22;2,55
11/04/2018;3;0;0;11;4;2;2018;19,491;14,362;11,36;3,002
12/04/2018;4;0;0;12;4;2;2018;20,103;12,772;11,49;1,282
13/04/2018;5;0;0;13;4;2;2018;20,411;13,618;11,63;1,988
14/04/2018;6;0;0;14;4;2;2018;20,081;13,17;11,77;1,4
15/04/2018;7;0;0;15;4;2;2018;20,081;14,054;11,9;2,154
16/04/2018;1;0;1;16;4;2;2018;20,233;13,617;12,03;1,587
17/04/2018;2;0;1;17;4;2;2018;19,18;15,665;12,18;3,485
18/04/2018;3;0;1;18;4;2;2018;18,503;19,141;12,31;6,831
19/04/2018;4;0;1;19;4;2;2018;18,774;21,413;12,46;8,953
20/04/2018;5;0;1;20;4;2;2018;19,792;22,968;12,59;10,378
21/04/2018;6;0;1;21;4;2;2018;19,058;23,238;12,73;10,508
22/04/2018;7;0;1;22;4;2;2018;19,058;22,611;12,86;9,751
23/04/2018;1;0;1;23;4;2;2018;19,488;17,975;13;4,975
24/04/2018;2;0;1;24;4;2;2018;19,44;17,174;13,13;4,044
25/04/2018;3;0;1;25;4;2;2018;19,417;14,763;13,26;1,503
26/04/2018;4;0;1;26;4;2;2018;19,617;13,277;13,4;-0,123
27/04/2018;5;0;1;27;4;2;2018;20,038;14,316;13,53;0,786
28/04/2018;6;0;1;28;4;2;2018;20,179;13,638;13,66;-0,022
29/04/2018;7;0;1;29;4;2;2018;20,179;12,133;13,79;-1,657
30/04/2018;1;0;0;30;4;2;2018;20,355;7,907;13,92;-6,013
01/05/2018;2;1;0;1;5;2;2018;20,664;8,826;14,06;-5,234
02/05/2018;3;0;0;2;5;2;2018;20,286;11,272;14,18;-2,908
03/05/2018;4;0;0;3;5;2;2018;20,279;12,853;14,3;-1,447
04/05/2018;5;0;0;4;5;2;2018;19,968;14,734;14,43;0,304
05/05/2018;6;0;0;5;5;2;2018;20,045;17,624;14,56;3,064
06/05/2018;7;0;0;6;5;2;2018;20,045;20,853;14,68;6,173
07/05/2018;1;0;0;7;5;2;2018;20,045;22,15;14,8;7,35
08/05/2018;2;1;0;8;5;2;2018;19,974;22,151;14,92;7,231
09/05/2018;3;0;0;9;5;2;2018;20,465;19,447;15,03;4,417
10/05/2018;4;1;0;10;5;2;2018;20,583;15,95828571;15,15;0,808285714
11/05/2018;5;0;0;11;5;2;2018;20,465;17,08285714;15,27;1,812857143
12/05/2018;6;0;0;12;5;2;2018;21,155;15,76857143;15,38;0,388571429
13/05/2018;7;0;0;13;5;2;2018;21,155;13,58228571;15,5;-1,917714286
14/05/2018;1;0;0;14;5;2;2018;21,153;13,05828571;15,61;-2,551714286
15/05/2018;2;0;0;15;5;2;2018;21,437;14,92514286;15,72;-0,794857143
16/05/2018;3;0;0;16;5;2;2018;21,46;15,50742857;15,84;-0,332571429
17/05/2018;4;0;0;17;5;2;2018;21,575;15,14171429;15,95;-0,808285714
18/05/2018;5;0;0;18;5;2;2018;22,281;14,79371429;16,06;-1,266285714
19/05/2018;6;0;0;19;5;2;2018;21,786;14,836;16,16;-1,324
20/05/2018;7;0;0;20;5;2;2018;21,786;16,988;16,27;0,718
21/05/2018;1;1;0;21;5;2;2018;21,803;18,79485714;16,36;2,434857143
22/05/2018;2;0;0;22;5;2;2018;22,116;18,86285714;16,47;2,392857143
23/05/2018;3;0;0;23;5;2;2018;23,069;18,16571429;16,57;1,595714286
24/05/2018;4;0;0;24;5;2;2018;23,286;19,512;16,67;2,842
25/05/2018;5;0;0;25;5;2;2018;22,962;20,24685714;16,77;3,476857143
26/05/2018;6;0;0;26;5;2;2018;21,281;22,81314286;16,87;5,943142857
27/05/2018;7;0;0;27;5;2;2018;21,281;23,39085714;16,97;6,420857143
28/05/2018;1;0;0;28;5;2;2018;21,281;22,73428571;17,07;5,664285714
29/05/2018;2;0;0;29;5;2;2018;21,611;20,64971429;17,16;3,489714286
30/05/2018;3;0;0;30;5;2;2018;22,724;21,24114286;17,26;3,981142857
31/05/2018;4;0;0;31;5;2;2018;23,177;21,26;17,36;3,9
01/06/2018;5;0;0;1;6;2;2018;22,833;19,63085714;17,46;2,170857143
02/06/2018;6;0;0;2;6;2;2018;21,433;20,03714286;17,55;2,487142857
03/06/2018;7;0;0;3;6;2;2018;21,433;21,88228571;17,64;4,242285714
04/06/2018;1;0;0;4;6;2;2018;21,961;22,00514286;17,74;4,265142857
05/06/2018;2;0;0;5;6;2;2018;22,164;19,98857143;17,83;2,158571429
06/06/2018;3;0;0;6;6;2;2018;21,97;19,22857143;17,92;1,308571429
07/06/2018;4;0;0;7;6;2;2018;21,666;20,55428571;18,02;2,534285714
08/06/2018;5;0;0;8;6;2;2018;21,88;21,716;18,11;3,606
09/06/2018;6;0;0;9;6;2;2018;21,404;21,24914286;18,19;3,059142857
10/06/2018;7;0;0;10;6;2;2018;21,404;21,04571429;18,29;2,755714286
11/06/2018;1;0;0;11;6;2;2018;21,508;19,70857143;18,38;1,328571429
12/06/2018;2;0;0;12;6;2;2018;21,217;17,64171429;18,47;-0,828285714
13/06/2018;3;0;0;13;6;2;2018;21,853;16,24;18,56;-2,32
14/06/2018;4;0;0;14;6;2;2018;22,507;16,98228571;18,65;-1,667714286
15/06/2018;5;0;0;15;6;2;2018;22,873;18,84857143;18,74;0,108571429
16/06/2018;6;0;0;16;6;2;2018;21,732;19,19028571;18,83;0,360285714
17/06/2018;7;0;0;17;6;2;2018;21,732;18,70571429;18,92;-0,214285714
18/06/2018;1;0;0;18;6;2;2018;21,956;19,67714286;19;0,677142857
19/06/2018;2;0;0;19;6;2;2018;22,476;20,49371429;19,1;1,393714286
20/06/2018;3;0;0;20;6;2;2018;22,183;22,87657143;19,18;3,696571429
21/06/2018;4;0;0;21;6;2;2018;21,826;19,468;19,26;0,208
22/06/2018;5;0;0;22;6;2;2018;21,26;18,16857143;19,35;-1,181428572
23/06/2018;6;0;0;23;6;2;2018;21,142;18,06628571;19,43;-1,363714286
24/06/2018;7;0;0;24;6;2;2018;21,142;19,18114286;19,52;-0,338857143
25/06/2018;1;0;0;25;6;2;2018;21,315;20,51657143;19,6;0,916571429
26/06/2018;2;0;0;26;6;2;2018;21,244;22,36;19,68;2,68
27/06/2018;3;0;0;27;6;2;2018;21,178;23,8;19,76;4,04
28/06/2018;4;0;0;28;6;2;2018;21,404;24,37828571;19,85;4,528285714
29/06/2018;5;0;0;29;6;2;2018;21,334;25,02057143;19,93;5,090571429
30/06/2018;6;0;0;30;6;2;2018;20,188;26,42514286;20,01;6,415142857
01/07/2018;7;0;0;1;7;3;2018;20,188;27,25357143;20,08;7,173571429
02/07/2018;1;0;0;2;7;3;2018;20,712;26,541;20,16;6,381
03/07/2018;2;0;0;3;7;3;2018;21,383;26,17328571;20,23;5,943285715
04/07/2018;3;0;0;4;7;3;2018;21,85;25,774;20,3;5,474
05/07/2018;4;0;0;5;7;3;2018;21,764;24,24585714;20,37;3,875857143
06/07/2018;5;0;0;6;7;3;2018;21,858;24,367;20,44;3,927
07/07/2018;6;0;0;7;7;3;2018;21,681;25,48642857;20,5;4,986428571
08/07/2018;7;0;1;8;7;3;2018;21,681;26,06428571;20,57;5,494285714
09/07/2018;1;0;1;9;7;3;2018;22,374;24,87242857;20,63;4,242428571
10/07/2018;2;0;1;10;7;3;2018;22,589;22,04985714;20,69;1,359857143
11/07/2018;3;0;1;11;7;3;2018;22,658;20,21042857;20,75;-0,539571428
12/07/2018;4;0;1;12;7;3;2018;22,19;20,742;20,79;-0,048
13/07/2018;5;0;1;13;7;3;2018;21,8;22,23057143;20,85;1,380571429
14/07/2018;6;1;1;14;7;3;2018;22,057;23,82914286;20,89;2,939142857
15/07/2018;7;0;1;15;7;3;2018;22,057;25,19428571;20,94;4,254285714
16/07/2018;1;0;1;16;7;3;2018;22,334;25,39857143;20,98;4,418571428
17/07/2018;2;0;1;17;7;3;2018;22,009;24,03214286;21,02;3,012142857
18/07/2018;3;0;1;18;7;3;2018;21,727;23,80528571;21,04;2,765285714
19/07/2018;4;0;1;19;7;3;2018;21,985;25,06257143;21,08;3,982571429
20/07/2018;5;0;1;20;7;3;2018;22,185;23,33928571;21,11;2,229285714
21/07/2018;6;0;1;21;7;3;2018;21,443;22,43385714;21,13;1,303857143
22/07/2018;7;0;1;22;7;3;2018;21,443;22,91;21,15;1,76
23/07/2018;1;0;1;23;7;3;2018;21,515;24,54671429;21,17;3,376714286
24/07/2018;2;0;1;24;7;3;2018;22,025;26,04771429;21,17;4,877714286
25/07/2018;3;0;1;25;7;3;2018;22,096;27,49842857;21,19;6,308428571
26/07/2018;4;0;1;26;7;3;2018;22,109;29,11328571;21,19;7,923285714
27/07/2018;5;0;1;27;7;3;2018;21,924;28,844;21,19;7,654
28/07/2018;6;0;1;28;7;3;2018;21,532;25,832;21,18;4,652
29/07/2018;7;0;1;29;7;3;2018;21,532;24,25171429;21,18;3,071714286
30/07/2018;1;0;1;30;7;3;2018;21,791;24,17785714;21,16;3,017857143
31/07/2018;2;0;1;31;7;3;2018;22,027;24,33628571;21,15;3,186285714
01/08/2018;3;0;1;1;8;3;2018;22,077;24,88571429;21,13;3,755714285
02/08/2018;4;0;1;2;8;3;2018;22,067;26,227;21,1;5,127
03/08/2018;5;0;1;3;8;3;2018;21,979;27,88442857;21,08;6,804428572
04/08/2018;6;0;1;4;8;3;2018;22,002;28,08914286;21,04;7,049142858
05/08/2018;7;0;1;5;8;3;2018;22,002;26,83114286;21;5,831142857
06/08/2018;1;0;1;6;8;3;2018;22,282;27,23271429;20,95;6,282714286
07/08/2018;2;0;1;7;8;3;2018;22,359;28,55085714;20,92;7,630857143
08/08/2018;3;0;1;8;8;3;2018;22,188;26,22485714;20,86;5,364857143
09/08/2018;4;0;1;9;8;3;2018;22,312;21,36314286;20,81;0,553142857
10/08/2018;5;0;1;10;8;3;2018;22,153;19,47942857;20,74;-1,260571428
11/08/2018;6;0;1;11;8;3;2018;22,104;19,83;20,69;-0,86
12/08/2018;7;0;1;12;8;3;2018;22,104;22,26471429;20,61;1,654714286
13/08/2018;1;0;1;13;8;3;2018;22,384;22,03085714;20,55;1,480857143
14/08/2018;2;0;1;14;8;3;2018;23,035;21,39114286;20,47;0,921142857
15/08/2018;3;1;1;15;8;3;2018;22,964;21,01571429;20,39;0,625714285
16/08/2018;4;0;1;16;8;3;2018;22,836;22,50614286;20,32;2,186142857
17/08/2018;5;0;1;17;8;3;2018;23,157;21,78942857;20,23;1,559428572
18/08/2018;6;0;1;18;8;3;2018;23,598;21,08042857;20,14;0,940428571
19/08/2018;7;0;1;19;8;3;2018;23,598;22,07514286;20,05;2,025142857
20/08/2018;1;0;1;20;8;3;2018;24,037;22,277;19,95;2,327
21/08/2018;2;0;1;21;8;3;2018;24,02;22,70028571;19,86;2,840285714
22/08/2018;3;0;1;22;8;3;2018;24,131;23,70928571;19,77;3,939285715
23/08/2018;4;0;1;23;8;3;2018;24,444;22,69657143;19,66;3,036571429
24/08/2018;5;0;1;24;8;3;2018;24,585;19,99271429;19,55;0,442714285
25/08/2018;6;0;1;25;8;3;2018;24,52;17,49371429;19,44;-1,946285715
26/08/2018;7;0;1;26;8;3;2018;24,52;18,23528571;19,33;-1,094714286
27/08/2018;1;0;1;27;8;3;2018;24,52;18,83714286;19,22;-0,382857143
28/08/2018;2;0;1;28;8;3;2018;24,998;20,43242857;19,11;1,322428571
29/08/2018;3;0;1;29;8;3;2018;25,617;19,57142857;18,99;0,581428571
30/08/2018;4;0;1;30;8;3;2018;26,222;18,61471429;18,87;-0,255285714
31/08/2018;5;0;1;31;8;3;2018;26,432;18,25485714;18,75;-0,495142857
01/09/2018;6;0;1;1;9;3;2018;25,722;18,47357143;18,63;-0,156428571
02/09/2018;7;0;1;2;9;3;2018;25,722;18,92757143;18,51;0,417571428
03/09/2018;1;0;0;3;9;3;2018;25,865;19,57885714;18,38;1,198857143
04/09/2018;2;0;0;4;9;3;2018;26,268;19,429;18,25;1,179
05/09/2018;3;0;0;5;9;3;2018;26,781;20,262;18,12;2,142
06/09/2018;4;0;0;6;9;3;2018;27,17;19,40257143;18;1,402571429
07/09/2018;5;0;0;7;9;3;2018;27,457;17,94471429;17,87;0,074714286
08/09/2018;6;0;0;8;9;3;2018;27,805;17,75157143;17,75;0,001571429
09/09/2018;7;0;0;9;9;3;2018;27,805;19,898;17,61;2,288
10/09/2018;1;0;0;10;9;3;2018;28,257;20,37985714;17,48;2,899857143
11/09/2018;2;0;0;11;9;3;2018;29,241;21,634;17,35;4,284
12/09/2018;3;0;0;12;9;3;2018;29,078;21,71942857;17,23;4,489428572
13/09/2018;4;0;0;13;9;3;2018;27,575;19,24814286;17,09;2,158142857
14/09/2018;5;0;0;14;9;3;2018;26,858;17,59185714;16,96;0,631857143
15/09/2018;6;0;0;15;9;3;2018;26,547;17,13657143;16,82;0,316571429
16/09/2018;7;0;0;16;9;3;2018;26,547;17,96028571;16,7;1,260285714
17/09/2018;1;0;0;17;9;3;2018;27,07;20,099;16,57;3,529
18/09/2018;2;0;0;18;9;3;2018;27,501;20,64485714;16,43;4,214857143
19/09/2018;3;0;0;19;9;3;2018;27,015;20,74985714;16,3;4,449857143
20/09/2018;4;0;0;20;9;3;2018;28,14;20,71114286;16,17;4,541142857
21/09/2018;5;0;0;21;9;3;2018;28,403;18,596;16,04;2,556
22/09/2018;6;0;0;22;9;3;2018;27,838;17,36857143;15,91;1,458571428
23/09/2018;7;0;0;23;9;3;2018;27,838;16,62442857;15,78;0,844428571
24/09/2018;1;0;0;24;9;3;2018;28,43;14,848;15,64;-0,792
25/09/2018;2;0;0;25;9;3;2018;29,529;13,89157143;15,52;-1,628428572
26/09/2018;3;0;0;26;9;3;2018;29,22;14,13228571;15,38;-1,247714286
27/09/2018;4;0;0;27;9;3;2018;28,341;16,18042857;15,26;0,920428572
28/09/2018;5;0;0;28;9;3;2018;27,471;16,005;15,12;0,885
29/09/2018;6;0;0;29;9;3;2018;27,025;14,66771429;15;-0,332285714
30/09/2018;7;0;0;30;9;3;2018;27,025;13,84714286;14,87;-1,022857143
01/10/2018;1;0;0;1;10;4;2018;26,716;13,01314286;14,73;-1,716857143
02/10/2018;2;0;0;2;10;4;2018;27,369;13,42371429;14,61;-1,186285714
03/10/2018;3;0;0;3;10;4;2018;26,817;14,83342857;14,47;0,363428572
04/10/2018;4;0;0;4;10;4;2018;26,761;15,70614286;14,34;1,366142857
05/10/2018;5;0;0;5;10;4;2018;26,719;16,61957143;14,22;2,399571428
06/10/2018;6;0;0;6;10;4;2018;26,688;17,39085714;14,09;3,300857143
07/10/2018;7;0;0;7;10;4;2018;26,688;15,54114286;13,96;1,581142857
08/10/2018;1;0;0;8;10;4;2018;26,995;14,32128571;13,83;0,491285714
09/10/2018;2;0;0;9;10;4;2018;26,71;15,37114286;13,7;1,671142857
10/10/2018;3;0;0;10;10;4;2018;26,444;17,70214286;13,57;4,132142857
11/10/2018;4;0;0;11;10;4;2018;25,447;19,04342857;13,44;5,603428571
12/10/2018;5;0;0;12;10;4;2018;24,625;19,68942857;13,31;6,379428572
13/10/2018;6;0;0;13;10;4;2018;24,932;20,31242857;13,18;7,132428571
14/10/2018;7;0;0;14;10;4;2018;24,932;20,69157143;13,05;7,641571429
15/10/2018;1;0;0;15;10;4;2018;25,554;20,73485714;12,91;7,824857143
16/10/2018;2;0;0;16;10;4;2018;25,69;20,34928571;12,78;7,569285714
17/10/2018;3;0;0;17;10;4;2018;25,419;18,84185714;12,65;6,191857143
18/10/2018;4;0;0;18;10;4;2018;24,652;16,88842857;12,52;4,368428572
19/10/2018;5;0;0;19;10;4;2018;24,864;15,09742857;12,38;2,717428571
20/10/2018;6;0;0;20;10;4;2018;25,397;13,61242857;12,25;1,362428571
21/10/2018;7;0;1;21;10;4;2018;25,397;13,17542857;12,11;1,065428572
22/10/2018;1;0;1;22;10;4;2018;25,679;12,74442857;11,97;0,774428571
23/10/2018;2;0;1;23;10;4;2018;24,898;12,65228571;11,83;0,822285714
24/10/2018;3;0;1;24;10;4;2018;24,396;13,69357143;11,7;1,993571429
25/10/2018;4;0;1;25;10;4;2018;24,706;13,44028571;11,56;1,880285715
26/10/2018;5;0;1;26;10;4;2018;24,526;12,13214286;11,42;0,712142857
27/10/2018;6;0;1;27;10;4;2018;24,219;9,572285714;11,28;-1,707714286
28/10/2018;7;0;1;28;10;4;2018;24,219;7,534354286;11,14;-3,605645714
29/10/2018;1;0;1;29;10;4;2018;24,259;5,809857143;11;-5,190142857
30/10/2018;2;0;1;30;10;4;2018;24,547;6,203857143;10,86;-4,656142857
31/10/2018;3;0;1;31;10;4;2018;23,824;7,504428571;10,71;-3,205571429
01/11/2018;4;1;1;1;11;4;2018;23,338;8,909428572;10,56;-1,650571429
02/11/2018;5;0;1;2;11;4;2018;23,121;8,481142858;10,42;-1,938857143
03/11/2018;6;0;1;3;11;4;2018;23,491;7,423;10,28;-2,857
04/11/2018;7;0;1;4;11;4;2018;23,491;7,889571429;10,13;-2,240428571
05/11/2018;1;0;0;5;11;4;2018;23,526;11,25628571;9,98;1,276285714
06/11/2018;2;0;0;6;11;4;2018;23,254;13,07457143;9,84;3,234571429
07/11/2018;3;0;0;7;11;4;2018;23,229;12,37414286;9,69;2,684142857
08/11/2018;4;0;0;8;11;4;2018;24,029;10,80371429;9,54;1,263714286
09/11/2018;5;0;0;9;11;4;2018;24,103;10,56257143;9,39;1,172571429
10/11/2018;6;0;0;10;11;4;2018;23,697;11,19285714;9,25;1,942857143
11/11/2018;7;1;0;11;11;4;2018;23,697;11,50514286;9,1;2,405142857
12/11/2018;1;0;0;12;11;4;2018;23,939;11,181;8,95;2,231000001
13/11/2018;2;0;0;13;11;4;2018;25,56;11,02042857;8,81;2,210428572
14/11/2018;3;0;0;14;11;4;2018;26,239;10,52057143;8,65;1,870571429
15/11/2018;4;0;0;15;11;4;2018;26,145;9,832;8,5;1,332
16/11/2018;5;0;0;16;11;4;2018;26,518;8,337428572;8,37;-0,032571428
17/11/2018;6;0;0;17;11;4;2018;25,639;6,951857143;8,22;-1,268142857
18/11/2018;7;0;0;18;11;4;2018;25,639;5,935;8,08;-2,145
19/11/2018;1;0;0;19;11;4;2018;25,672;4,807142857;7,92;-3,112857143
20/11/2018;2;0;0;20;11;4;2018;24,327;3,361857143;7,79;-4,428142858
21/11/2018;3;0;0;21;11;4;2018;24,495;3,15;7,65;-4,5
22/11/2018;4;0;0;22;11;4;2018;24,598;3,451571429;7,51;-4,058428572
23/11/2018;5;0;0;23;11;4;2018;24,66;4,329;7,36;-3,031
24/11/2018;6;0;0;24;11;4;2018;24,866;5,948142857;7,23;-1,281857143
25/11/2018;7;0;0;25;11;4;2018;24,866;6,958285714;7,1;-0,141714286
